im_Dyskeratotic,im_Koilocytotic,im_Metaplastic,im_Parabasal,im_Superficial-Intermediate,True_Label,Predicted_Label,Model
1.5584956e-05,0.0069263936,0.00051217637,0.0003185861,0.9922273,4,4,DenseNet169
0.004119901,0.012752566,0.020421363,0.0051676026,0.9575386,4,4,DenseNet169
0.000121538214,0.002125033,0.00019386997,0.00010375775,0.9974558,4,4,DenseNet169
0.756047,0.08989665,0.025217049,0.12587336,0.0029659197,0,0,DenseNet169
0.18051799,0.24253765,0.036394566,0.5377776,0.002772231,3,3,DenseNet169
0.05811227,0.62813973,0.12611476,0.16621737,0.021415835,1,1,DenseNet169
8.957452e-06,0.010323798,0.0028830736,0.00024906275,0.98653513,4,4,DenseNet169
0.77334267,0.16027276,0.010449743,0.05537423,0.00056049984,0,0,DenseNet169
0.023332426,0.82295334,0.15076436,0.002900371,4.956376e-05,1,1,DenseNet169
0.99562895,0.0039460496,0.00036320463,5.5719585e-05,6.226907e-06,0,0,DenseNet169
0.014868794,0.9050949,0.07491441,0.0032140524,0.0019077787,1,1,DenseNet169
0.71935517,0.04568928,0.0039001193,0.23019908,0.00085637893,3,0,DenseNet169
0.00017763587,0.0043477505,0.9933814,0.0016107325,0.0004824487,2,2,DenseNet169
0.022445168,0.011692321,0.067661256,0.8953006,0.002900616,3,3,DenseNet169
0.5899539,0.172598,0.12590602,0.00010549913,0.11143659,2,0,DenseNet169
0.034076966,0.18662761,0.6611983,0.09660303,0.021494104,2,2,DenseNet169
3.9937418e-06,0.0003005159,5.8820067e-05,5.657458e-07,0.99963605,4,4,DenseNet169
0.0013079555,0.006749589,0.0018959374,0.9898039,0.00024257539,3,3,DenseNet169
0.009368307,0.0034254754,0.002413677,0.9843262,0.00046635073,3,3,DenseNet169
0.00020634118,0.00023919177,8.585787e-05,0.00034509637,0.9991235,4,4,DenseNet169
0.002855697,0.9477563,0.047340408,0.0016287183,0.00041882438,1,1,DenseNet169
0.0335378,0.9044813,0.0055482574,0.031537358,0.024895366,1,1,DenseNet169
0.0051699732,0.6148959,0.37962306,0.00014692431,0.00016423607,2,1,DenseNet169
0.002848215,0.25443986,0.7389547,0.002982818,0.0007744115,2,2,DenseNet169
0.014765337,0.0011740918,0.005513519,0.9777957,0.00075137324,3,3,DenseNet169
0.0020359627,0.087441325,0.90034163,0.00031071767,0.00987037,2,2,DenseNet169
0.018292742,0.5532891,0.4059569,0.002629009,0.019832237,2,1,DenseNet169
3.326583e-05,0.00018350325,4.565092e-05,0.00019810595,0.9995395,4,4,DenseNet169
0.001270334,0.00069377566,0.0009387505,0.9969522,0.0001449579,3,3,DenseNet169
0.006014069,0.9044057,0.06696389,0.018089248,0.0045271325,1,1,DenseNet169
3.0330571e-05,0.00041521076,0.9991499,0.0002494517,0.00015511867,2,2,DenseNet169
0.031327464,0.9337162,0.02908572,0.0049896785,0.000880986,1,1,DenseNet169
0.0007990451,0.9785219,0.0033368547,0.0004806127,0.016861634,1,1,DenseNet169
0.00013566787,0.0036403264,0.00034064072,0.011930067,0.9839533,4,4,DenseNet169
0.0018311816,0.016173435,0.3710354,0.1223295,0.4886305,2,4,DenseNet169
0.6935462,0.23500575,0.059583567,0.0072114877,0.0046530035,0,0,DenseNet169
0.002006667,0.07096246,0.03635105,0.017933832,0.87274605,4,4,DenseNet169
0.0008516821,0.0011968666,0.00020290546,0.00015737805,0.99759114,4,4,DenseNet169
5.276539e-06,7.1415714e-05,2.5107889e-05,1.5751822e-06,0.99989665,4,4,DenseNet169
0.00018179527,0.043204322,0.017754737,0.0073774266,0.9314818,4,4,DenseNet169
0.004102786,0.007678882,0.0041507287,0.9045515,0.07951616,3,3,DenseNet169
0.0008283504,0.0722359,0.0038205767,0.007923001,0.9151921,4,4,DenseNet169
0.021487102,0.8479224,0.10006696,0.030316615,0.00020688795,1,1,DenseNet169
0.4469647,0.5263438,0.024151055,0.0024405308,9.982003e-05,0,1,DenseNet169
0.0035749874,0.03012634,0.051118933,0.9138136,0.0013661416,3,3,DenseNet169
0.000977805,0.8556678,0.12711264,0.00038806367,0.01585368,1,1,DenseNet169
0.0015420306,0.69573444,0.29264876,0.0012842047,0.008790475,1,1,DenseNet169
0.99797374,0.0011740144,0.00027343916,0.00011863443,0.0004602541,0,0,DenseNet169
0.9283008,0.026066639,0.024466572,0.018969242,0.0021966351,0,0,DenseNet169
0.1209534,0.85189384,0.0059612086,0.0044331527,0.016758429,1,1,DenseNet169
0.83204615,0.16564676,0.002241922,1.2053291e-05,5.309486e-05,0,0,DenseNet169
0.005493441,0.036714554,0.03168887,0.9242253,0.0018778548,3,3,DenseNet169
0.9322685,0.066851854,0.00086951023,5.192991e-06,4.9026257e-06,0,0,DenseNet169
0.17180426,0.31883687,0.15330267,0.3064846,0.04957161,1,1,DenseNet169
0.00012786701,0.027226187,0.10640202,0.004775427,0.8614685,4,4,DenseNet169
0.0006529043,0.01403509,0.0058840006,0.0011482532,0.97827977,4,4,DenseNet169
0.00073257,0.0005657201,4.1861127e-05,1.5892665e-05,0.99864393,4,4,DenseNet169
0.9852645,0.007860316,0.0037795657,0.0021177393,0.0009779332,0,0,DenseNet169
0.00010788614,0.0044685532,0.00033446006,0.0009213341,0.9941678,4,4,DenseNet169
0.92774665,0.060850475,0.0043070223,0.0064882664,0.00060759316,0,0,DenseNet169
0.025115032,0.4053996,0.2303575,0.21605319,0.12307461,1,1,DenseNet169
0.0026129915,0.31880313,0.66515225,0.009899526,0.0035321254,2,2,DenseNet169
1.551907e-05,0.0008090033,5.379462e-05,2.9484822e-06,0.99911875,4,4,DenseNet169
0.001994962,0.00031662855,0.00013694001,0.9975102,4.125015e-05,3,3,DenseNet169
0.019738903,0.002674159,5.190948e-05,1.06981615e-05,0.9775243,4,4,DenseNet169
0.00048011192,0.10024545,0.8935892,0.0010266535,0.004658542,2,2,DenseNet169
0.9805597,0.01472542,0.001202345,0.0034130828,9.930401e-05,0,0,DenseNet169
0.00051097444,0.063996404,0.9145747,0.015819449,0.0050984635,2,2,DenseNet169
9.256404e-05,0.0012295902,1.7759332e-05,0.0021033792,0.99655676,4,4,DenseNet169
0.0006167339,0.012889561,0.98308474,0.0025689271,0.00084006134,2,2,DenseNet169
0.0004223316,0.98357844,0.015632225,0.00030253036,6.4518055e-05,1,1,DenseNet169
0.3689276,0.6039776,0.026138317,0.00064023095,0.0003162901,1,1,DenseNet169
0.95672864,0.036476366,0.0020015133,0.004397029,0.00039650567,0,0,DenseNet169
0.0005185895,0.0016605431,0.0038841602,0.0008128875,0.9931238,4,4,DenseNet169
0.004771695,0.0010846782,0.0022465028,0.99168384,0.00021329128,3,3,DenseNet169
0.00024487957,0.0014735865,0.0020277118,0.9958276,0.0004262283,3,3,DenseNet169
0.97019637,0.01913781,0.004135663,0.006391277,0.00013888118,0,0,DenseNet169
0.94453543,0.046375312,0.0007329093,0.008134856,0.00022161375,0,0,DenseNet169
0.00091633125,0.0021185817,0.006361112,0.989351,0.0012530372,3,3,DenseNet169
0.006118554,0.0018234587,0.0008394807,0.9910466,0.00017185851,3,3,DenseNet169
0.007037453,0.72871375,0.07793745,0.18062882,0.005682496,3,1,DenseNet169
0.020014161,0.054447044,0.051313106,0.8734718,0.0007538627,3,3,DenseNet169
0.8479924,0.043766633,0.018893799,0.05555464,0.03379261,3,0,DenseNet169
5.4558142e-05,0.0095408745,0.0006137106,0.00010693167,0.98968387,4,4,DenseNet169
0.0054234522,0.42011178,0.5723663,0.0015720406,0.0005263759,2,2,DenseNet169
0.6872047,0.3033201,0.009218192,0.00013702271,0.00011999002,1,0,DenseNet169
0.0007187793,0.0018901821,0.00059228676,0.000726956,0.9960718,4,4,DenseNet169
0.16254452,0.8271713,0.0059450725,0.003680128,0.0006590031,1,1,DenseNet169
0.0022414662,0.0012762723,0.0034993347,0.9923977,0.0005852634,3,3,DenseNet169
0.9658024,0.03038225,0.0022263324,0.0014847892,0.00010428302,0,0,DenseNet169
0.9876437,0.0029128056,0.00082735246,0.008543501,7.25915e-05,0,0,DenseNet169
0.0032087532,0.11152566,0.8811493,0.0036925268,0.00042385628,1,2,DenseNet169
0.00779583,0.82959276,0.15529692,0.0067037116,0.0006107633,2,1,DenseNet169
0.01780726,0.3696973,0.4813498,0.12774967,0.0033958957,1,2,DenseNet169
0.0004325982,0.0062918235,0.0003570576,0.004780432,0.98813814,4,4,DenseNet169
0.058937427,0.8525718,0.019678164,0.056629136,0.012183567,1,1,DenseNet169
0.003693483,0.0017740245,0.002433293,0.99157566,0.00052357785,3,3,DenseNet169
6.9212065e-06,0.0036743148,0.022224749,2.0040701e-05,0.97407395,4,4,DenseNet169
0.00016069472,0.00082255766,1.3844739e-05,2.2159835e-05,0.9989807,4,4,DenseNet169
0.013881604,0.44750738,0.535739,0.00262994,0.00024204215,1,2,DenseNet169
0.0003412145,0.020941958,0.97698087,0.0016669456,6.8966576e-05,2,2,DenseNet169
0.8380238,0.09788921,0.0006172727,0.041907962,0.021561747,0,0,DenseNet169
0.00011991924,0.99077624,0.0088181645,1.5714822e-05,0.00027004097,1,1,DenseNet169
0.0028536967,0.4553282,0.52384806,0.016664956,0.0013051124,3,2,DenseNet169
0.029486269,0.96206695,0.004604407,0.0014630914,0.0023793948,1,1,DenseNet169
0.004886084,0.13329414,0.0058414415,0.010918658,0.84505963,4,4,DenseNet169
0.0070630643,0.59011436,0.3783732,0.02263567,0.0018136689,2,1,DenseNet169
0.9550505,0.042239044,0.002395295,0.00026551704,4.9690647e-05,0,0,DenseNet169
0.0011391753,0.006424765,0.21659474,0.77270824,0.0031330772,2,3,DenseNet169
0.00066425675,0.9954749,0.00354445,1.9189349e-05,0.00029718876,1,1,DenseNet169
0.010573998,0.11564504,0.7651719,0.10433262,0.004276503,2,2,DenseNet169
0.017342977,0.9633257,0.018236533,0.00094209804,0.0001527135,1,1,DenseNet169
0.1830484,0.6411399,0.083354175,0.09122788,0.0012296902,0,1,DenseNet169
0.0016135197,0.008948935,0.8972175,0.091850534,0.0003694246,2,2,DenseNet169
4.298647e-05,0.0004666547,5.268837e-05,0.00029431752,0.99914336,4,4,DenseNet169
0.002923326,0.0024179542,0.012748299,0.98079497,0.0011154414,3,3,DenseNet169
0.001208735,0.03499062,0.9510249,0.010315732,0.0024600339,2,2,DenseNet169
0.0017980349,0.6118273,0.3710001,0.014765527,0.0006089961,1,1,DenseNet169
0.028891535,0.06084413,0.011549593,0.0002097179,0.898505,4,4,DenseNet169
0.0069748303,0.08037219,0.88151205,0.029159253,0.0019817015,2,2,DenseNet169
0.00753146,0.00789826,0.013735942,0.9703522,0.00048208257,3,3,DenseNet169
0.00057554943,0.9450251,0.050158326,0.0023129147,0.0019280973,1,1,DenseNet169
0.002466105,0.0029604875,0.040625602,0.95321363,0.0007341647,3,3,DenseNet169
0.00086144416,0.11803183,0.017395465,0.8413843,0.022326916,3,3,DenseNet169
0.023873681,0.96479005,0.011163202,0.00014489664,2.817731e-05,1,1,DenseNet169
0.73734623,0.24405347,0.01724609,0.000249111,0.0011050255,0,0,DenseNet169
0.016850362,0.019346261,0.20275825,0.7556457,0.0053994805,3,3,DenseNet169
0.89188033,0.030257676,0.014674557,0.061174244,0.0020131397,0,0,DenseNet169
0.0029182422,0.9849519,0.011542736,0.00044673955,0.00014032885,1,1,DenseNet169
0.028084135,0.013973248,0.09094665,0.86331534,0.0036806164,3,3,DenseNet169
0.07328678,0.35284346,0.57068044,0.0014569027,0.0017324692,2,2,DenseNet169
0.36668766,0.56264096,0.04895035,0.018435061,0.0032859049,1,1,DenseNet169
0.24332906,0.32175207,0.25923625,0.1696893,0.005993335,2,1,DenseNet169
0.023890458,0.7201961,0.23254912,0.010115113,0.01324918,1,1,DenseNet169
0.97063655,0.026926955,0.0021506064,0.0002507915,3.517471e-05,0,0,DenseNet169
0.9903666,0.009017966,0.00038750257,0.0001448452,8.310005e-05,0,0,DenseNet169
0.0029312354,0.011235336,0.00045097747,0.0006918178,0.9846906,4,4,DenseNet169
0.00040264652,0.008272208,0.0027492251,0.008199188,0.9803767,4,4,DenseNet169
0.0009842747,0.004378839,0.011621627,0.9820325,0.0009827679,3,3,DenseNet169
0.00028845033,0.015351688,0.98032814,5.022559e-05,0.003981476,2,2,DenseNet169
0.023510007,0.95686156,0.0193266,0.00010328384,0.00019865694,1,1,DenseNet169
0.98996824,0.009839297,9.139369e-05,1.1932922e-05,8.92351e-05,0,0,DenseNet169
0.03515866,0.011610869,0.00075517286,0.0006128259,0.9518625,4,4,DenseNet169
0.0011130593,0.9796774,0.0075286184,0.0014260114,0.010254929,1,1,DenseNet169
0.92703354,0.058405306,0.0022752427,0.0041927677,0.0080931205,0,0,DenseNet169
7.191095e-05,0.00049500965,0.00026868662,1.1838593e-05,0.99915254,4,4,DenseNet169
0.012582656,0.08325014,0.90213484,0.0019108324,0.00012149672,2,2,DenseNet169
0.03850091,0.104925714,0.04571334,0.41945413,0.39140588,4,3,DenseNet169
0.001047875,0.043873984,0.95485574,4.1239575e-05,0.0001812644,2,2,DenseNet169
0.003462602,0.8328942,0.15773311,0.004347489,0.0015625779,2,1,DenseNet169
0.00013166705,0.017250864,0.0012054206,0.0020304215,0.97938156,4,4,DenseNet169
0.00028889763,0.002665627,0.0055593937,0.9905414,0.0009446864,3,3,DenseNet169
0.01691089,0.07045659,0.7259637,0.09585889,0.0908099,2,2,DenseNet169
0.9556291,0.04336712,0.0006767776,7.085086e-05,0.00025613717,0,0,DenseNet169
0.02161836,0.15870373,0.72936094,0.06765126,0.022665702,2,2,DenseNet169
0.00029572108,0.0049557816,0.9946548,5.0627194e-05,4.2985062e-05,2,2,DenseNet169
0.00024266209,0.032221,0.95088494,3.6525867e-05,0.01661488,2,2,DenseNet169
0.02240427,0.31906113,0.5992577,0.030960003,0.028316965,1,2,DenseNet169
0.15628028,0.80052876,0.00043356768,0.0015157777,0.041241575,1,1,DenseNet169
0.002711074,0.9174442,0.078168154,0.0004071219,0.0012694418,1,1,DenseNet169
0.32252857,0.5703415,0.08620391,0.015462522,0.0054635527,0,1,DenseNet169
0.00018546816,0.00117675,0.9986059,2.5820193e-05,6.1125597e-06,2,2,DenseNet169
0.0029931767,0.0033053036,0.0042294916,0.9893936,7.842758e-05,3,3,DenseNet169
0.802744,0.19624868,0.0009638073,3.354338e-05,9.958894e-06,0,0,DenseNet169
0.015829414,0.31620786,0.6320677,0.03351571,0.0023793979,2,2,DenseNet169
3.96633e-05,0.0016189797,8.532684e-05,0.0001044668,0.9981515,4,4,DenseNet169
0.0044972966,0.004651245,0.008575636,0.9818299,0.00044589528,3,3,DenseNet169
0.028772848,0.35234052,0.2304845,0.38348344,0.0049187653,1,3,DenseNet169
0.0072218883,0.034699686,0.16434549,0.7885629,0.005170165,3,3,DenseNet169
0.98749113,0.0063970843,0.0022139677,0.0038430358,5.4819087e-05,0,0,DenseNet169
0.001045577,0.0026205957,0.004498792,0.9901266,0.0017084,3,3,DenseNet169
0.9795824,0.0047514085,0.0007308648,0.014785477,0.00014985472,0,0,DenseNet169
0.6456131,0.14022103,0.04145811,0.1711754,0.0015324361,0,0,DenseNet169
0.740211,0.06479744,0.009891916,0.18344511,0.0016545409,0,0,DenseNet169
0.0016678837,0.02437761,0.581383,0.3781701,0.014401404,2,2,DenseNet169
0.0023568613,0.035336707,0.054667544,0.013953557,0.89368534,4,4,DenseNet169
0.019424412,0.031601854,0.0032017883,0.91252095,0.03325102,3,3,DenseNet169
0.123337515,0.1607613,0.12393929,0.58540094,0.0065609077,3,3,DenseNet169
0.00022071168,0.98134696,0.0014552809,9.334343e-05,0.01688356,1,1,DenseNet169
2.6085318e-05,0.030260285,0.00077176327,0.00037737613,0.96856445,4,4,DenseNet169
8.774268e-05,0.0012983038,2.1568172e-05,8.149471e-06,0.9985843,4,4,DenseNet169
0.0038318262,0.55989665,0.2705874,0.10474062,0.060943507,1,1,DenseNet169
0.010838537,0.0029658263,0.010672683,0.9751772,0.00034568313,3,3,DenseNet169
0.00019665611,0.012834333,0.9856716,0.0008192368,0.00047818647,2,2,DenseNet169
0.00056348735,0.08335543,0.0064429496,0.00054936804,0.90908873,4,4,DenseNet169
0.40004957,0.5152538,0.06535558,0.017282894,0.0020580904,0,1,DenseNet169
0.022399528,0.06130945,0.68679744,0.22502874,0.0044648796,2,2,DenseNet169
0.072854854,0.026554309,0.051274456,0.8456866,0.0036298058,3,3,DenseNet169
0.2939969,0.15863422,0.5377909,0.008675619,0.0009023685,2,2,DenseNet169
0.010785613,0.013245185,0.2254425,0.7470816,0.0034450789,3,3,DenseNet169
0.0011548095,0.06415825,0.9191035,0.011766274,0.003817115,2,2,DenseNet169
0.00052071654,0.0020853644,0.0016770515,0.9941036,0.0016132385,3,3,DenseNet169
0.26442546,0.69844234,0.035124574,0.0019136827,9.398424e-05,1,1,DenseNet169
0.006987245,0.94225043,0.03931828,0.0055718515,0.0058721253,1,1,DenseNet169
0.00010460939,0.0014627605,0.0008838396,0.00066227687,0.99688655,4,4,DenseNet169
0.9819941,0.0080913175,0.00091068126,0.006099852,0.0029041476,0,0,DenseNet169
0.16821261,0.045969084,0.31025288,0.45760325,0.017962184,2,3,DenseNet169
0.0004382687,0.005626859,0.9779312,0.015784431,0.00021931362,2,2,DenseNet169
0.0013684351,0.065993905,0.91787046,0.0072645536,0.00750274,2,2,DenseNet169
0.15455112,0.84493315,0.0002734713,3.9903327e-05,0.00020234127,1,1,DenseNet169
0.0070710885,0.050075546,0.81198996,0.06688641,0.06397689,2,2,DenseNet169
0.121901564,0.681887,0.10803091,0.05658639,0.031594146,1,1,DenseNet169
0.010738626,0.9027011,0.08393774,0.00061673205,0.0020058684,1,1,DenseNet169
0.0016542607,0.012405754,0.00927996,0.005501144,0.97115886,4,4,DenseNet169
0.026500687,0.09764143,0.6741046,0.1879651,0.0137881655,2,2,DenseNet169
0.0017785585,0.015252832,0.9829269,6.3497364e-06,3.5413555e-05,2,2,DenseNet169
0.8602925,0.098728515,0.02773781,0.007828205,0.0054129325,0,0,DenseNet169
0.066586405,0.8083724,0.107428834,0.00934134,0.008270998,1,1,DenseNet169
0.00029187105,7.022061e-05,0.00041314968,0.9991295,9.5276504e-05,3,3,DenseNet169
0.870755,0.07121981,0.015048331,0.03976626,0.003210595,0,0,DenseNet169
0.9629695,0.031466056,0.0034717417,0.001147727,0.0009449678,0,0,DenseNet169
0.00080592686,0.013932447,0.00478784,0.0038918315,0.976582,4,4,DenseNet169
0.008827495,0.97071296,0.018852374,0.00041965258,0.0011873709,1,1,DenseNet169
0.0015060653,0.005060581,0.010845656,0.981938,0.00064960367,3,3,DenseNet169
5.548516e-05,0.00064251747,0.9992532,3.1979314e-05,1.6794222e-05,2,2,DenseNet169
0.29040834,0.611621,0.07449069,0.020530572,0.002949408,1,1,DenseNet169
0.04041459,0.8992775,0.059828278,0.00010355191,0.00037608654,1,1,DenseNet169
0.8390738,0.11822064,0.04235069,1.9286606e-05,0.00033565713,0,0,DenseNet169
0.60018164,0.08462692,0.30635267,0.008230726,0.0006080987,0,0,DenseNet169
0.00031568314,0.020536494,0.026923977,0.0023893574,0.9498345,4,4,DenseNet169
2.0538304e-05,0.00018616485,3.3166383e-05,1.7458972e-06,0.9997584,4,4,DenseNet169
0.065895066,0.9279203,0.003652229,0.00057328347,0.0019590955,1,1,DenseNet169
0.011003129,0.012096259,0.0053771758,0.97109914,0.00042425937,3,3,DenseNet169
0.11455427,0.033051327,0.11707513,0.72633475,0.008984532,3,3,DenseNet169
0.850546,0.09886555,0.042158984,0.007431077,0.0009982762,0,0,DenseNet169
0.43161744,0.5615275,0.0032587072,0.0035548871,4.143193e-05,1,1,DenseNet169
0.00020600895,0.0006247246,0.0006349054,0.00015248278,0.99838185,4,4,DenseNet169
0.9963766,0.0025590737,0.0009876793,3.5892514e-05,4.0912113e-05,0,0,DenseNet169
0.85592616,0.07193103,0.0057871407,0.06357854,0.0027770526,0,0,DenseNet169
0.00041853075,0.011228972,0.01328145,0.004046916,0.97102416,4,4,DenseNet169
2.500284e-05,0.0004392027,6.117567e-05,2.251461e-05,0.99945205,4,4,DenseNet169
0.84929585,0.012819784,0.00016760372,0.13754223,0.00017456489,0,0,DenseNet169
0.44744685,0.51410043,0.028313998,0.009498212,0.0006404771,0,1,DenseNet169
0.9528308,0.018062213,0.0051379553,0.021969639,0.001999382,0,0,DenseNet169
0.00025643225,0.9733192,0.018648952,0.0015455591,0.0062299846,1,1,DenseNet169
0.000751627,0.045082845,0.026409715,0.92691535,0.00084045395,3,3,DenseNet169
0.00025192363,0.010782869,0.00039241443,0.0018834609,0.9866894,4,4,DenseNet169
0.007847734,0.030726865,0.011019981,0.9497358,0.00066957076,3,3,DenseNet169
0.003591173,0.08936051,0.87062925,0.03524188,0.0011771544,2,2,DenseNet169
0.023391582,0.8826872,0.08755395,0.0058634365,0.00050380616,1,1,DenseNet169
0.0011490952,0.000300262,0.0014687724,0.9969785,0.00010336194,3,3,DenseNet169
0.00044678905,0.022999913,0.001370481,0.004832736,0.97035015,4,4,DenseNet169
0.0232967,0.03155033,0.10957572,0.82465434,0.010922952,3,3,DenseNet169
0.0035617352,0.021618962,0.0227687,0.0065486934,0.94550186,4,4,DenseNet169
0.9178683,0.042123284,0.021414079,0.016839186,0.0017552321,0,0,DenseNet169
0.0022595942,0.00043057054,0.0010522433,0.9959881,0.0002695047,3,3,DenseNet169
0.005559434,0.97812885,0.012309556,0.0008455042,0.0031566087,1,1,DenseNet169
0.013424119,0.032503504,0.011311386,0.008730589,0.93403035,4,4,DenseNet169
0.8011668,0.08409837,0.030459639,0.07683024,0.0074450145,1,0,DenseNet169
0.0017544859,0.039537627,0.9049145,0.052978665,0.00081480556,2,2,DenseNet169
0.5502286,0.19505322,0.10973277,0.14344123,0.0015442634,0,0,DenseNet169
0.019847615,0.060412534,0.13537605,0.76225084,0.022112977,3,3,DenseNet169
0.0025034412,0.082729205,0.0042123413,0.0018720239,0.908683,4,4,DenseNet169
0.02034238,0.031023307,0.75614995,0.1918378,0.00064653123,2,2,DenseNet169
0.0002234717,0.01910295,0.94056094,4.8127695e-05,0.040064566,2,2,DenseNet169
0.48278236,0.45939797,0.0070983698,0.00037343387,0.050347846,1,0,DenseNet169
0.0021052645,0.20682459,0.012681467,0.002403845,0.7759848,1,4,DenseNet169
0.00019812421,0.027733723,0.0015042598,0.0004478081,0.970116,4,4,DenseNet169
0.004084211,0.1329559,0.0032697297,0.022404587,0.8372855,4,4,DenseNet169
0.000467605,8.742228e-05,0.00041751904,0.9989882,3.921174e-05,3,3,DenseNet169
0.0052139964,0.12986895,0.8118259,0.047190398,0.0059007704,2,2,DenseNet169
0.0030595714,0.050009787,0.8889162,0.057088055,0.00092635397,2,2,DenseNet169
0.045231882,0.093623705,0.8581273,0.00193649,0.0010806618,2,2,DenseNet169
0.98182803,0.010724536,0.00016546375,0.00095759786,0.006324309,0,0,DenseNet169
0.0011368874,0.9366124,0.059864093,0.0014659768,0.00092071237,2,1,DenseNet169
0.007153137,0.11865306,0.85105675,0.0051301727,0.018006865,2,2,DenseNet169
0.017928684,0.2872839,0.69032353,0.003872109,0.00059178635,2,2,DenseNet169
0.0015195156,0.93770033,0.059419755,9.1933376e-05,0.001268652,1,1,DenseNet169
0.0010293621,0.17202899,0.82384354,0.0014948426,0.0016032954,2,2,DenseNet169
0.00049165415,0.0022499426,0.00011418536,0.003189468,0.9939547,4,4,DenseNet169
7.4407185e-06,3.3648685e-05,9.861356e-06,4.143349e-07,0.9999486,4,4,DenseNet169
0.004914137,0.5774404,0.37283874,0.041976675,0.0028300826,2,1,DenseNet169
1.726123e-05,6.1627026e-05,9.713459e-05,2.1154399e-06,0.99982184,4,4,DenseNet169
0.00083249307,0.0011921398,0.0018319712,0.9903346,0.0058088875,3,3,DenseNet169
0.00093693734,0.0054908493,0.03166508,0.0004498361,0.96145725,4,4,DenseNet169
0.0005421278,0.00565368,0.0001089623,7.653255e-05,0.9936187,4,4,DenseNet169
7.7420926e-05,0.0006640379,2.0484476e-05,0.00123131,0.99800676,4,4,DenseNet169
0.90713537,0.08590462,0.00035930044,0.00060835824,0.0059923483,0,0,DenseNet169
0.026258258,0.006212325,0.0076589165,0.9591078,0.0007627034,3,3,DenseNet169
0.027595716,0.00948059,0.0076212483,0.9550252,0.00027721384,3,3,DenseNet169
0.98871696,0.009053282,0.00014410997,0.0016200449,0.00046551446,0,0,DenseNet169
0.3222352,0.11689908,0.28984398,0.2506436,0.020378087,2,0,DenseNet169
0.00034112582,0.00064112677,0.00020356735,0.00084334903,0.99797076,4,4,DenseNet169
0.796323,0.15146656,0.0041495394,0.04785017,0.00021071691,0,0,DenseNet169
0.00047789837,0.0034656369,0.00040183248,0.009421683,0.986233,4,4,DenseNet169
0.00059388054,0.98428637,0.014735514,0.00022567912,0.00015865946,1,1,DenseNet169
0.99425584,0.0027342387,0.0008140427,0.0011031525,0.0010927905,0,0,DenseNet169
0.00048234346,0.012713627,0.0010117099,0.00841593,0.97737634,4,4,DenseNet169
5.7796082e-05,0.0025902372,0.00048307754,0.0001591843,0.9967097,4,4,DenseNet169
0.0013229707,0.01455781,0.004534495,0.9710141,0.008570603,3,3,DenseNet169
0.0011045166,0.15119225,0.02199038,0.009740778,0.81597203,4,4,DenseNet169
